0,2049675196,Fri Jun 05 17:17:54 PDT 2009,NO_QUERY,PnkDmndMassacre,Im starving...lol so not wanting show food 
4,2002362785,Tue Jun 02 03:59:45 PDT 2009,NO_QUERY,Shanniee,@KtotheCdawg lol .... i know the hoe down throw down  i master it already BOO YAH
0,2178806414,Mon Jun 15 08:13:52 PDT 2009,NO_QUERY,GS1116,"@mikeavila I would be thrilled if it ended up back on ESPN and ABC, to be honest. But I think that ship has sailed "
4,1553178664,Sat Apr 18 13:34:42 PDT 2009,NO_QUERY,lanielou77,My 17 year old is driving me crazy!  Teenage boys...ugh.  
4,2177991008,Mon Jun 15 07:01:45 PDT 2009,NO_QUERY,celinehlbk,Cant wait to go check out Chester French tonight in Paris with @DAChesterFrench 
0,2071052170,Sun Jun 07 18:45:08 PDT 2009,NO_QUERY,nysaa,So tired 
4,1835755264,Mon May 18 06:41:02 PDT 2009,NO_QUERY,tarasis,"Ah the simple things the iPhone helps with. Setting the timer for the run of the washing machine, no more forgetting when it will finish "
0,1997161033,Mon Jun 01 16:21:42 PDT 2009,NO_QUERY,eighthree,"@alistaircalder Me and my creative director laughed a little, IE was able to read the code properly when FF cant ! "
4,2180045664,Mon Jun 15 09:56:17 PDT 2009,NO_QUERY,amyskababy,"Have killed my feet whilst shopping and Urbising and Fonting with @OhDearMoshe, but had an excellent day and managed not to burn "
0,1968085469,Fri May 29 20:43:58 PDT 2009,NO_QUERY,socialitebeauty,@alliemarque dam for real 
0,2229172479,Thu Jun 18 15:22:37 PDT 2009,NO_QUERY,MrJakeMcQueen,@therealstevens 
0,2244264440,Fri Jun 19 14:31:10 PDT 2009,NO_QUERY,KirstinVictoria,This is the longest 9 hours of my lifee ! 
0,2014430140,Wed Jun 03 01:30:12 PDT 2009,NO_QUERY,Yoccu,"Oh, she got to the snappy stage  if it weren't for that cop she'd be melllllooooowwwww~ xD"
0,2261196412,Sat Jun 20 20:24:48 PDT 2009,NO_QUERY,majikelbeans,@luvinjrandsmoke I forgot about the possibility of evil editing... I hope not 
0,2061209050,Sat Jun 06 20:23:58 PDT 2009,NO_QUERY,weiseldog,@Lancerman123 i cant at the moment..sorry 
4,2175079923,Mon Jun 15 00:02:08 PDT 2009,NO_QUERY,twilight_x3,Tiz show is hells awesome!  the intro's on (:
0,2219620684,Thu Jun 18 00:58:06 PDT 2009,NO_QUERY,TS_BM,sit n at the house i got to go to the court house tomorrow to see how much time my daughters dad gets in jail... 
0,2065808901,Sun Jun 07 09:19:59 PDT 2009,NO_QUERY,lawlpeter,@ashp0rter  but who is going to save sandra?! She drowns a lot.
0,2282470176,Mon Jun 22 11:24:36 PDT 2009,NO_QUERY,MeganLeighSmith,Studying...I should be at the lake 
0,2213374238,Wed Jun 17 15:17:20 PDT 2009,NO_QUERY,BeCkALuVsDiRiSh,sitting at home alone....bored.....and sad 
0,2215610228,Wed Jun 17 18:22:23 PDT 2009,NO_QUERY,HollandMarielle,@SoulRebelSaf YES! 2Pac was a hella good actor smh. Fat boi ALWAYS cryin in someone's movie. Mem Lean On Me? HA! aw poor Raheem  bak2movie
0,1551173028,Sat Apr 18 08:20:22 PDT 2009,NO_QUERY,electricnightx,@Konstpaus you're making me hungry! 
0,1883324345,Fri May 22 08:22:11 PDT 2009,NO_QUERY,ShimmyVelour,Hahaha...Vegas rocks! Thank you San Diego!! Time to get ready for LA! Woot! PS - slot machines eat money 
0,2178790809,Mon Jun 15 08:12:33 PDT 2009,NO_QUERY,DanaRaeWilliams,"bye bye internet, i will miss you "
4,1999747867,Mon Jun 01 20:45:05 PDT 2009,NO_QUERY,GoehringT,@heatherdamico The episodes of Conan i've seen he certainly seems to be the crazier one. 
4,1969257474,Fri May 29 23:28:47 PDT 2009,NO_QUERY,sayhuat,always on the move ... for food 
4,1687217037,Sun May 03 08:05:48 PDT 2009,NO_QUERY,brianwperry,@davidgregory How is it that MTP isn't in HiDef??  Tell the NBC brass to get with the 1990s!  
0,2179940759,Mon Jun 15 09:47:35 PDT 2009,NO_QUERY,edonald,@reprobayt Bad timing all around.  My thoughts are with you.
0,2286177458,Mon Jun 22 16:05:49 PDT 2009,NO_QUERY,MattJJH,Always makes the mistake of hanging out with old friends. Only this time i bored nicky with it too 
4,2176538249,Mon Jun 15 04:08:16 PDT 2009,NO_QUERY,CarolinePwns,BEACH DAY!  with rain! Shall be epic(:
0,1468541394,Tue Apr 07 02:18:10 PDT 2009,NO_QUERY,andreas_lermen,Frankfurt three times but I dont understand it 
0,2189089906,Mon Jun 15 23:13:06 PDT 2009,NO_QUERY,AmakaCamille,@ProperTalks yea im missing the pics inside  i bought a digital copy
4,1822469532,Sat May 16 19:39:02 PDT 2009,NO_QUERY,ontheflypr,@shawnnellbrown Aww thank you  Right back at'cha... #follow
0,2175540914,Mon Jun 15 01:16:39 PDT 2009,NO_QUERY,jace1013,Temp outside: 59 Temp inside: 78 Apparently the fam doesn't understand concept of central air. We'll see if I get to sleep being so hot 
4,1823870324,Sat May 16 23:15:13 PDT 2009,NO_QUERY,GGSerena,i am more awesome than ya'll cause @oohmyg loves me. discussion closed 
4,2053067372,Sat Jun 06 03:08:31 PDT 2009,NO_QUERY,lumpadoodles,off to go to work the bar @ oasis gig again should b lots of fun as it usually is 
0,1694699100,Mon May 04 03:46:15 PDT 2009,NO_QUERY,fullyawake,I dont like the sound of UK search engine tax. http://tinyurl.com/d2yfks. The tax will no doubt be paid by advertisers ultimately 
0,1556966804,Sun Apr 19 01:16:21 PDT 2009,NO_QUERY,trcpwt,@QSmitty I will have to say I was let down when nothing happened at your work 
0,1971103032,Sat May 30 06:13:21 PDT 2009,NO_QUERY,beckie_x_,@Spamotics it really is 
4,1793310120,Thu May 14 02:11:40 PDT 2009,NO_QUERY,cottoncandylips,"havin free period. learning for my driving licence. later, while i have physical education, i have to play rugby  "
0,2236015293,Fri Jun 19 02:38:36 PDT 2009,NO_QUERY,gawgiskat,om i have to stay in the bording houes to night.....i wont to go home.......stupid production.....     
0,1677825993,Sat May 02 04:11:35 PDT 2009,NO_QUERY,Darcevarchy,@ParentStudent Oh!  Well done though!  Did I tell you I had to give up my course this year?  
4,2063316004,Sun Jun 07 02:10:18 PDT 2009,NO_QUERY,SepidehN,life is goooooood 
4,1793572094,Thu May 14 03:12:19 PDT 2009,NO_QUERY,kensutz,@JuliaHolland Just need to get into town for a frame 
4,2065627447,Sun Jun 07 08:58:55 PDT 2009,NO_QUERY,macstagger,A married man. I think I am now old 
4,1980262910,Sun May 31 06:13:12 PDT 2009,NO_QUERY,2kids1love,Headed to the beach! 
4,1989163284,Mon Jun 01 00:33:29 PDT 2009,NO_QUERY,rosiem1979,Chillaxin......getting ready to call it a night  Today was a good day....tomorrow will be even better! Thank God!
4,1834142690,Mon May 18 01:47:38 PDT 2009,NO_QUERY,ijpovoa,"good morning, put on a smile for a great day!  "
4,1679108201,Sat May 02 08:33:15 PDT 2009,NO_QUERY,chroma_enigma,Found some gems @ the booksale including a sushi cook book 
0,2264164175,Sun Jun 21 02:59:44 PDT 2009,NO_QUERY,chinesepeanut,"no father, no grandfather. what a shit day this is going to be "
0,2000455835,Mon Jun 01 22:09:20 PDT 2009,NO_QUERY,ashbe,@mommyallred we don't have fruit and the store is closed   I want junk lol.
4,1822792569,Sat May 16 20:23:58 PDT 2009,NO_QUERY,shorty1405,I LOVE Eric Cartman. That is all. 
4,2184510144,Mon Jun 15 16:00:57 PDT 2009,NO_QUERY,bluedepth,@juniperus Yay! And Samuel Morse has reached 3500RPM. 
4,2045383834,Fri Jun 05 10:38:52 PDT 2009,NO_QUERY,vunvi,@Miss_Evelin i saw the videos.   eric is eww
0,2259148535,Sat Jun 20 17:05:43 PDT 2009,NO_QUERY,kcastorina,I'm missing my kiki-kinz... our movie is on and I'm watching it alone 
4,1956797036,Thu May 28 22:42:50 PDT 2009,NO_QUERY,2Think2Learn,Please visit this site: http://www.change.org/ It is hugely inspiring. 
4,1468866950,Tue Apr 07 04:08:43 PDT 2009,NO_QUERY,hahmlette,feasting on an assortment of japanese candy. be jealous 
4,1881384706,Fri May 22 04:30:26 PDT 2009,NO_QUERY,holidaycarclub,Sydney - Nissan - Nomad - 1986 - $4.800 - new ad received and will be posted on the HCC site soon 
0,1989068308,Mon Jun 01 00:14:31 PDT 2009,NO_QUERY,no_surprises,@Southie69 sorry can't talk on the phone now. 
4,2063323230,Sun Jun 07 02:12:01 PDT 2009,NO_QUERY,carlos_teran,@Syazka That sounds soooo sweet. 
4,2176326985,Mon Jun 15 03:34:04 PDT 2009,NO_QUERY,mellisadaniels,@BasKroes  lol yeah i am  are u coincidentally her husband 
0,2243867979,Fri Jun 19 14:00:18 PDT 2009,NO_QUERY,LeifAndersen,"@Weux082690, unfortunately, it makes it difficult to aggregate.    along with defeating the purpose of twitter."
4,2063208797,Sun Jun 07 01:46:04 PDT 2009,NO_QUERY,michellecpa,"@jordanknight, now this is the second person who has killed someone who has been on your mind, should we be concerned?  "
0,2255004970,Sat Jun 20 10:37:00 PDT 2009,NO_QUERY,meilithian,"@simplyirenic And I'm usually really good about that sort of thing, too. "
0,2261029151,Sat Jun 20 20:09:08 PDT 2009,NO_QUERY,v_murali,Feeling sad that #TCM channel is not available in regular cable package in Chicago. Have to pay additional. I'm gonna miss it badly 
4,1993373775,Mon Jun 01 10:16:23 PDT 2009,NO_QUERY,CaraNinaMcfly,"@Dannymcfly heyy  hope your having fun!! please say hey to us.. i have 8exams this week and cara is ill, it would cheer us up loads!  Xx"
4,1978325213,Sat May 30 23:01:46 PDT 2009,NO_QUERY,tsarnick,".@TraceyMmm hahaha!! it's *my* idea, my hashtag!! i stole it from a pub in Fortitude Valley  #NoUndiesSunday"
0,2247147884,Fri Jun 19 18:39:42 PDT 2009,NO_QUERY,vickydinka,@daydreambelievr aw I know seriously  that was amazing to hear it.. But also really sad
4,1986070857,Sun May 31 18:16:32 PDT 2009,NO_QUERY,LyndsayRJackson,watchin the MTV movie awards 
4,2047727350,Fri Jun 05 14:05:13 PDT 2009,NO_QUERY,Momodel180,@da7thl3tt3r Lolz smh im bout to take a break from twitter for a month then you'll pass me 
4,2015462774,Wed Jun 03 04:43:49 PDT 2009,NO_QUERY,stockstef,Preparing for my sisters wedding on friday and on gernotÂ´s 30Â´s birthday. exhausting weekend 
4,2053791601,Sat Jun 06 05:42:46 PDT 2009,NO_QUERY,simikn,@srk_SaY13 lol  i hate the hoover te sound anywyas.
4,2015652062,Wed Jun 03 05:12:06 PDT 2009,NO_QUERY,FionaFlame,@Atlanta7 ha ha small world indeed - how funny 
0,2065560368,Sun Jun 07 08:50:46 PDT 2009,NO_QUERY,abbey_dawn_08,@StewartKris Kristen! Please follow me.  I really really want to communicate with you! PLS PLS PLS. IM BEGGING!!!! I LOVE YOU!  .
0,1754732868,Sun May 10 07:13:06 PDT 2009,NO_QUERY,ohmycece,Knitting a scarf for Andrew because i owe him. 
4,2003112798,Tue Jun 02 05:54:20 PDT 2009,NO_QUERY,roryboy,@scottjohannson what action are you planning for today? Gotta start the day with a goal you can accomplish and measure! 
4,1880047802,Thu May 21 23:56:19 PDT 2009,NO_QUERY,freshleafdesign,Goodnight everyone.... You too @Lacouvee !!     See you tomorrow
4,1557570587,Sun Apr 19 04:54:01 PDT 2009,NO_QUERY,anguillabeaches,"@Riskin I'm living in Anguilla, from Montreal. Both great places "
0,2263924019,Sun Jun 21 02:13:26 PDT 2009,NO_QUERY,EddyHerrera,"cool, she's throwing up. "
4,1986979108,Sun May 31 19:36:30 PDT 2009,NO_QUERY,Janciepants,@AngusGibson *HUGS*  Even though it's a little late. 
0,2057963569,Sat Jun 06 14:00:05 PDT 2009,NO_QUERY,mandakay23,Im sad that my bff doesn't love me anymore 
0,1686327299,Sun May 03 04:55:44 PDT 2009,NO_QUERY,VaneLove,i gonna study  but i dont want!
0,1993341620,Mon Jun 01 10:13:19 PDT 2009,NO_QUERY,MsGzeL,@jKeys_WheReitiS i see the pics but they're too small to upload..and i cant find them on your page to steal   lol
4,1991459080,Mon Jun 01 07:04:40 PDT 2009,NO_QUERY,natersmommi,@jazzyswifey You signed up for grad school because you CAN DO IT  you will get through it and be happy you did.
0,2234368910,Thu Jun 18 22:55:39 PDT 2009,NO_QUERY,itsmaneesha,"so that's a science test, maths test, science scrapbook, pe h/w, english assignment and 3000 word story. progess so far? zilch.  x"
0,2233358353,Thu Jun 18 21:14:04 PDT 2009,NO_QUERY,all4PrincessM,      i think i'm going to go 3 a long drive then when i get to the pacific ocean open my car door and throw my pc in the ocean
0,2214038013,Wed Jun 17 16:10:52 PDT 2009,NO_QUERY,Emmielee17,"oooohhh looks like rain, no walk for me... "
4,2177462101,Mon Jun 15 06:08:54 PDT 2009,NO_QUERY,crazy_moon,@moeruhime I was under the impression Nick Jonas was like... 14 LOL I'm 18 in... 13 days 
0,1759685364,Sun May 10 19:45:37 PDT 2009,NO_QUERY,zully_529,Suzy is sooo cuteee! I wish they wouldve kept her tho 
4,2176255209,Mon Jun 15 03:21:37 PDT 2009,NO_QUERY,SarahBeve,is daydreaming  mmmmm
4,1823741213,Sat May 16 22:50:30 PDT 2009,NO_QUERY,Rackap,"Thank you @savechuck, both for saving my favorite TV show, and for being my 200th follower! "
0,2016415676,Wed Jun 03 06:44:19 PDT 2009,NO_QUERY,Roxanne1977,Feeling sick after lunch.  Tuna is clearly not agreeing with me any more.
0,1982729435,Sun May 31 11:47:13 PDT 2009,NO_QUERY,Sarahwilkerson,studying for finals  wishing i was outside
0,2071750171,Sun Jun 07 19:52:12 PDT 2009,NO_QUERY,dianalouise66,AND i have a big pimple on my cheeeeek!!!  
4,1970510563,Sat May 30 04:09:30 PDT 2009,NO_QUERY,BADGER1052,@PrimeJudas  Do you want to see some of my reviews?  Just thought you could look at them on ONM  By the way the Absol picture is amazing
4,2190058689,Tue Jun 16 01:39:02 PDT 2009,NO_QUERY,turquoisefairy,"What a lovely day!!!! Hopefully, the customers will all come out to play today "
0,2323037166,Wed Jun 24 23:46:50 PDT 2009,NO_QUERY,msada_love,I am craving bacon. Hmm turkey bacon and mayo with bread. Sounds like a plan. I still have to pack  boo!
0,1984338367,Sun May 31 14:54:47 PDT 2009,NO_QUERY,MommyReg,"I am enjoying a few moments working in my little garden plot while Little G is napping. I hope she naps for a long time, she's is sick. "
0,2210277350,Wed Jun 17 11:23:17 PDT 2009,NO_QUERY,dillonpatel89,@ddlovato I wish.....but i dont like in CT 
4,1971410555,Sat May 30 07:02:46 PDT 2009,NO_QUERY,sarahmariebryan,Working on saturday...  changing my students lives!!! Best feeling in the world!
4,2064375608,Sun Jun 07 06:05:27 PDT 2009,NO_QUERY,SpiveyIvey,What started out as two crazy people getting hitched has turned into a wacky family of five loons walking around Brooklyn looking for fun 
0,2013234007,Tue Jun 02 22:12:13 PDT 2009,NO_QUERY,k8janfaza,@ladyinreddress the sun is all gone now... 
4,2187988333,Mon Jun 15 21:07:05 PDT 2009,NO_QUERY,Brundon69,"I FiNALLY SAW TRANSFORMERS...LMFAO I ONLY SAW iT BECAUSE I WANTED 2 SEE THE 2ND ONE, AND DIDN'T WANA BE LOST... "
0,1557226770,Sun Apr 19 02:46:24 PDT 2009,NO_QUERY,onebadscorpionp,No one wants to follow me 
4,1996536759,Mon Jun 01 15:15:05 PDT 2009,NO_QUERY,ashleystweets,I watched a chick flick...now I need to be swept up in a European romance! Or beg my boy to take me 
4,2056426742,Sat Jun 06 11:07:24 PDT 2009,NO_QUERY,MandyBookLover,@Misspopov so pleased that you had great time 
4,2018882958,Wed Jun 03 10:39:35 PDT 2009,NO_QUERY,Kecia08,Everyone on Twitter seems to be having a good day 
4,1973313325,Sat May 30 10:54:29 PDT 2009,NO_QUERY,yanni_lamb,uploading videos in multiply.. 
0,1968489500,Fri May 29 21:32:44 PDT 2009,NO_QUERY,mexichrist,I'm really hungry but I'm afraid to eat 
0,1556564649,Sat Apr 18 23:21:03 PDT 2009,NO_QUERY,uniquepink,"Still don't feel good, my throat hurts "
0,2010175069,Tue Jun 02 16:56:25 PDT 2009,NO_QUERY,Kimberly781,Epcot waitin for the fireworks went in mission space feelin kinda sick 
0,1880682428,Fri May 22 02:07:03 PDT 2009,NO_QUERY,TimRogers,Installed Boot Camp drivers for Apple Keyboard as I'm planning to buy one tomorrow...pity the control panel doesn't work 
0,1680846004,Sat May 02 12:37:50 PDT 2009,NO_QUERY,nicoarcee,i didn't feel the earthquake...i feel left out 
0,2059562828,Sat Jun 06 17:11:00 PDT 2009,NO_QUERY,zorythevirgin,fml sending alotttttaa post thats y i cant see who tweetsss me sorry guys 
0,1971192855,Sat May 30 06:28:32 PDT 2009,NO_QUERY,Rinku17,@houseofnightfan Not breathing issues aren't gewd 
4,2066718120,Sun Jun 07 11:02:41 PDT 2009,NO_QUERY,ismokecrack,"@BHOTaileprompt &quot;For the last time, I am not a socialist. I am a communist&quot;- GOD, when will they get that right already!?!? "
4,1970494020,Sat May 30 04:05:26 PDT 2009,NO_QUERY,shannondunbarr,new haircut agaiin woohooo  its sooo warm time to sunbathe baby xx
4,1956849364,Thu May 28 22:50:55 PDT 2009,NO_QUERY,cuntrina,Went home early.  Werk. Werk. Werk.  Ps. Who knew champagne and rita mix would taste so good.  
4,1989464883,Mon Jun 01 01:38:31 PDT 2009,NO_QUERY,JanetStrath,@HollyBatchelor Well done on getting through the exams.  Enjoy the sun &amp; Tokyo 
4,2054441701,Sat Jun 06 07:21:35 PDT 2009,NO_QUERY,elligraz,"@urban_nerds all quiet here. yes, let's do it! mountain in london might be a bit hard to find, but let me know what you come up with "
0,2232057211,Thu Jun 18 19:23:34 PDT 2009,NO_QUERY,Retro_Electro,@buckhollywood i know hehe but ugh 2hrs! just to be sure and now im sad &amp; tired cause its 3am  shout out to lucy please? xx
0,2295950201,Tue Jun 23 08:34:47 PDT 2009,NO_QUERY,prisc0921,Well twitches... Looks like I'm sick.   that blows
0,1996065320,Mon Jun 01 14:28:52 PDT 2009,NO_QUERY,MizWudz,"@SeasonSays... On my head at a JC basketball game to embarrass me. And nobody, not even my brother, would kick his azz for me "
4,2186175529,Mon Jun 15 18:27:51 PDT 2009,NO_QUERY,benzen1,New piece to blog soon... as soon as I can get my hands on the scanner at work 
0,2247707412,Fri Jun 19 19:30:09 PDT 2009,NO_QUERY,mandyylaa,@preclude bpgcm qbsdmup ptaj  figure it out
0,2001236673,Tue Jun 02 00:14:50 PDT 2009,NO_QUERY,CocaBeenSlinky,@HellenBach morning!  yes i wish they'd hide the peeps away that are waiting at the Paris airport its not right for them 
0,2063939716,Sun Jun 07 04:39:41 PDT 2009,NO_QUERY,fueledbyregret,@moogal I cannae sorry. Am doing walk for life then off to thorpe park. 
4,1978997260,Sun May 31 01:13:40 PDT 2009,NO_QUERY,AyeHeather,DIVERSITY Woop. Loved It.      Maths Monday Morning. Can It Get Any Worse?
4,2002901381,Tue Jun 02 05:26:12 PDT 2009,NO_QUERY,Ahashveros,Beautiful days find beautiful ways to stay 
0,1693117298,Sun May 03 21:36:39 PDT 2009,NO_QUERY,yrisgina,urg i hav a headache 
4,2059232443,Sat Jun 06 16:30:55 PDT 2009,NO_QUERY,BiZzY_Bre,I want a shitzu soo badlyy!!! 
0,2183599143,Mon Jun 15 14:43:40 PDT 2009,NO_QUERY,darrellkefford,Twitterific seems to be being a shit head    http://bit.ly/5kDld
0,2002231035,Tue Jun 02 03:34:49 PDT 2009,NO_QUERY,khendi16,hopes my dad is feeling okay now coz he's not feeling  (sick)well  http://plurk.com/p/xuut3
4,1469108735,Tue Apr 07 05:14:12 PDT 2009,NO_QUERY,ilovepie,"i find alot of ratatat stuff samey samey, but this stands out for me, love it  ? http://blip.fm/~3xe75"
0,2237375780,Fri Jun 19 05:41:35 PDT 2009,NO_QUERY,x33annie,I've been writing so much that my fingers hurt 
0,2230990918,Thu Jun 18 17:53:38 PDT 2009,NO_QUERY,eloinec,Took care of food - not so good Dell taco and slimy quesadilla 
0,1976946753,Sat May 30 19:39:43 PDT 2009,NO_QUERY,lildewd,"Is supposed to be having fun without his woman, but is missing his woman. "
0,2264804037,Sun Jun 21 04:59:31 PDT 2009,NO_QUERY,jamesheart24,@BethanHortop they blocked their number  so i can't  i tried though 
4,2176315264,Mon Jun 15 03:32:01 PDT 2009,NO_QUERY,EARom,"@dazzmiller Dude, I have the same problem "
0,2018276097,Wed Jun 03 09:42:47 PDT 2009,NO_QUERY,sarahlestrange,Where the hell is my football? I wanna kick it around today! 
4,2052026709,Fri Jun 05 23:26:52 PDT 2009,NO_QUERY,rosefilippini,"thinks twitter is lame,and i just another way for stupid fckn hoes to send me hate mail and watch my every move  haha"
4,1794186213,Thu May 14 05:11:18 PDT 2009,NO_QUERY,nickygrunfeld,My body said stop - so I slept in and rested. Now on to KP HQ to start working even harder 
0,1770548292,Mon May 11 21:38:14 PDT 2009,NO_QUERY,rockatalic,"@adamjackson d'oh! nm, they stopped dinner service at 9 "
4,2039657530,Thu Jun 04 22:29:14 PDT 2009,NO_QUERY,lotzacatz,"@PhilHarrison Yes, cool eh?! &amp; U follow Simon Ashaan too, magical musician! Thks 4 the blast from the past ! Off to d/load more Bruce "
4,1989992263,Mon Jun 01 03:31:03 PDT 2009,NO_QUERY,BendyWalker,"@tasteofchaosgrl tonight? Nooo. I'm in a raid on WoW, and it's Microsoft's E3 Press Conference!!  "
4,1993539061,Mon Jun 01 10:32:21 PDT 2009,NO_QUERY,nico1e,@Tawcan Thx  No I don't have an iphone - I took the picture with an Olympus SP-350. Sucks 4 battery &amp; speed but usually takes good pics!
4,2048181561,Fri Jun 05 14:47:24 PDT 2009,NO_QUERY,HeatherSchultz,"@boytoyjesse Please vote 4 me 4 the B96 Summer Bash in my hometown, Chitown! I'm a finalist! http://bit.ly/jyOPA Thanks "
0,2190570286,Tue Jun 16 03:06:21 PDT 2009,NO_QUERY,Doulaonthemove,A long day making a video for my boss... No time to tweet until the wee hours  see u tomorrow tweets!
4,1751642620,Sat May 09 19:55:54 PDT 2009,NO_QUERY,labrt2004,"My blackberry ran out of juice in the middle of the day...it was miserable! No twitter or email at my beck and call, truly awful "
0,1794612292,Thu May 14 06:11:44 PDT 2009,NO_QUERY,murderdoll,@juanmahenao quï¿½ pasï¿½ con la novia?  take it easy my friend
4,1573894770,Tue Apr 21 03:21:40 PDT 2009,NO_QUERY,SerenaSweeting,@tommcfly love your random photos lol i really wish i could be there lol i wanna see u live sooo baddd i will see u in june though  xx
4,2063242280,Sun Jun 07 01:53:35 PDT 2009,NO_QUERY,Sweetuti,Good morning twitterworld i wish you all a nice and quiet day 
0,2070085348,Sun Jun 07 17:04:11 PDT 2009,NO_QUERY,jes53,And the Deore crankset and bottom bracket I was gonna bid on got way too pricey too! It's just not my ebay day  http://bit.ly/13zGAP
0,2249957434,Fri Jun 19 23:22:40 PDT 2009,NO_QUERY,oolivia__,Just got off work  wanted to go out for nic's bday  sorry! I love you &lt;3
0,1970472119,Sat May 30 04:00:22 PDT 2009,NO_QUERY,ThatSzaboDouche,"@KelliKillsBears Give him a celebratory pat on the head for me! I wish I could make it. Alas, I have plans... "
0,2013459821,Tue Jun 02 22:43:43 PDT 2009,NO_QUERY,T_a_r_a,"@thetoughsams ohh! that's right, that's why im so jealouse of you! lol, u have @nokking's time zone too, i feel left out now "
0,1968631220,Fri May 29 21:51:23 PDT 2009,NO_QUERY,anthunguyen09,is going to sleep with a toothache 
0,2263669397,Sun Jun 21 01:28:00 PDT 2009,NO_QUERY,rolinarohatgi,Back ache is back again  Time to sleep
0,2264975081,Sun Jun 21 05:27:38 PDT 2009,NO_QUERY,caseysevenfold,FOOOD NOW  So hungry I havent eaten something properly since Friday :\
0,1754043254,Sun May 10 04:43:02 PDT 2009,NO_QUERY,Samanthy6,OMG it now looks like it's going rain! After all my efforts I still don't think I'll get my picnic 
0,1881233369,Fri May 22 04:02:20 PDT 2009,NO_QUERY,Brandy1956,MEMORIAL WEEKEND IS HERE!!!!!!!! After 5pm today 
0,1973096205,Sat May 30 10:28:44 PDT 2009,NO_QUERY,louise_hendy,@eloc_ssej YES... i couldn't get the text  my gay old phone
0,2255367109,Sat Jun 20 11:09:27 PDT 2009,NO_QUERY,jenacouture,florida was so relaxing. until i got home sick. 
4,1982802901,Sun May 31 11:56:02 PDT 2009,NO_QUERY,AnnaaaO,Jason Mraz - I'm Yours 
4,2000334217,Mon Jun 01 21:53:41 PDT 2009,NO_QUERY,Gen22,@momof3crazykids Good Night V! 
0,2283912424,Mon Jun 22 13:13:28 PDT 2009,NO_QUERY,andie_12,"@ejxi...the video is totally worth it, but my cousin and his &quot;genius&quot; self are trying to get it off my phone he's been tryin for 2 days "
4,2011545043,Tue Jun 02 19:11:14 PDT 2009,NO_QUERY,kssmmk,I AM LOVING GOD TO THE FULLEST 
4,1990212265,Mon Jun 01 04:13:24 PDT 2009,NO_QUERY,tabithatay,watching the MTV movie awards online. they have it online! coolness  yay! 
4,2176852848,Mon Jun 15 04:54:31 PDT 2009,NO_QUERY,OfficialAkaye,IS tweetpic any good? Not sure.. But anything must be easier then changing my background 10 times a day...way too many pics for that 
0,2256504733,Sat Jun 20 12:52:34 PDT 2009,NO_QUERY,Jasonthebradley,Dreary and damp 
4,1469222267,Tue Apr 07 05:39:47 PDT 2009,NO_QUERY,joeldarling,Looking forward to the Student Employee awards party today! 
4,1770548088,Mon May 11 21:38:12 PDT 2009,NO_QUERY,alyssaluvxu,twitter and pet society ) multipy too 
0,2011692130,Tue Jun 02 19:25:08 PDT 2009,NO_QUERY,malufirefly,@emyquant coz im lose company's money abt $700!  black son ahh!
0,2179444108,Mon Jun 15 09:06:40 PDT 2009,NO_QUERY,LoreniaCarranza,Good morning today I dont feel anything right 
0,2062103281,Sat Jun 06 22:20:39 PDT 2009,NO_QUERY,DiaZerva,"@ravenalexis when I watched Titanic, I cried so hard I threw up. And the throw up tasted like Tobasco "
4,2060493088,Sat Jun 06 19:00:33 PDT 2009,NO_QUERY,ericwiklund,Went to a beautiful wedding in the rain today.  Literally.  It was outside.    It was perfect though.  Little rain never hurt anything.
4,1989223266,Mon Jun 01 00:46:18 PDT 2009,NO_QUERY,brightredcrayon,"@bradkearney Now the world gets to see our conversation about hotdogs, mac&amp;cheese, and your bro! I'm sure they're better for it, too "
4,2007239320,Tue Jun 02 12:21:13 PDT 2009,NO_QUERY,ImPrincessJen,@mrdannyglover Walk on part DEFINITELY - that would be MY big break I've been waiting for forever 
0,2262717298,Sat Jun 20 23:05:05 PDT 2009,NO_QUERY,tammywarmate,i really need this vacation 
4,1822757507,Sat May 16 20:19:00 PDT 2009,NO_QUERY,nymetsfan4evr,@the_nikster you can type weeally well for a drunk....wait an iPhone...auto correct&gt;.&gt; happy bday again 
4,2051280884,Fri Jun 05 21:28:45 PDT 2009,NO_QUERY,dwsmillionthhug,@crunchyk Think u should do afterparty on BEALE STREET after Memphis show &amp; then fly to Wichita! I'll look into ticket prices 4 u!  
4,1997387178,Mon Jun 01 16:45:39 PDT 2009,NO_QUERY,AKaye28,just upload her &quot;bad&quot; animated poem thing on You Tube. I'm so hard on myself 
0,1835771348,Mon May 18 06:43:01 PDT 2009,NO_QUERY,Shannyfox,staceys party was amazing. i lost my voice 
4,1980137618,Sun May 31 05:49:00 PDT 2009,NO_QUERY,30two_Design,"asked my girlfriend to marry me yesterday, and she said yes  Good times!"
4,1996460443,Mon Jun 01 15:07:17 PDT 2009,NO_QUERY,throwboy,@indieBandFollow Thanks for the tweet love and kind words!   Just posted a vlog update. you should check it out! http://bit.ly/d2oRm
4,1983606191,Sun May 31 13:28:53 PDT 2009,NO_QUERY,dizzlepop,@MKNELL Hi! I'm helping out Morgan twitter for JB 
